0,0.554369,1.50699,3.35577,6.82713,12.8949,22.9663,38.9967,63.8572,100
0,0.30168,0.818657,1.84036,3.77524,7.28421,13.4602,24.65,47.0001,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.343256,0.912257,1.98742,3.98792,7.53258,13.7251,24.8643,47.1268,100
0,0.635199,1.67647,3.64104,7.21347,13.3756,23.4486,39.4108,64.0881,100
0,0.837843,2.21085,4.76367,9.36003,17.0564,29.1059,46.7147,70.6729,100
0,0.941668,2.47636,5.32419,10.3952,18.7866,31.6074,49.6903,73.021,100
0,0.941668,2.47636,5.32419,10.3952,18.7866,31.6074,49.6903,73.021,100
0,0.837843,2.21085,4.76367,9.36003,17.0564,29.1059,46.7147,70.6729,100
0,0.635199,1.67647,3.64104,7.21347,13.3756,23.4486,39.4108,64.0881,100
0,0.343256,0.912257,1.98742,3.98792,7.53258,13.7251,24.8643,47.1268,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.386864,1.00179,2.1353,4.18337,7.77216,13.9614,25.0657,47.2381,100
0,0.714392,1.84984,3.91026,7.59114,13.8128,23.9043,39.7789,64.3026,100
0,0.946929,2.43859,5.13403,9.85718,17.657,29.7068,47.22,70.9559,100
0,1.06397,2.73827,5.73985,10.9665,19.4614,32.2975,50.2583,73.346,100
0,1.06397,2.73827,5.73985,10.9665,19.4614,32.2975,50.2583,73.346,100
0,0.946929,2.43859,5.13403,9.85718,17.657,29.7068,47.22,70.9559,100
0,0.714392,1.84984,3.91026,7.59114,13.8128,23.9043,39.7789,64.3026,100
0,0.386864,1.00179,2.1353,4.18337,7.77216,13.9614,25.0657,47.2381,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.429044,1.093,2.27385,4.37465,7.98937,14.1855,25.2446,47.3421,100
0,0.795907,2.01625,4.17758,7.94089,14.2312,24.3149,40.1231,64.4932,100
0,1.05424,2.66726,5.48647,10.3372,18.2095,30.2697,47.675,71.2172,100
0,1.18729,2.99517,6.14466,11.5062,20.0956,32.931,50.7805,73.6401,100
0,1.18729,2.99517,6.14466,11.5062,20.0956,32.931,50.7805,73.6401,100
0,1.05424,2.66726,5.48647,10.3372,18.2095,30.2697,47.675,71.2172,100
0,0.795907,2.01625,4.17758,7.94089,14.2312,24.3149,40.1231,64.4932,100
0,0.429044,1.093,2.27385,4.37465,7.98937,14.1855,25.2446,47.3421,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.472227,1.17979,2.41131,4.55103,8.19784,14.3872,25.4127,47.4345,100
0,0.874884,2.18344,4.42937,8.28014,14.6137,24.7024,40.4319,64.6706,100
0,1.16262,2.88803,5.83167,10.7858,18.7334,30.7826,48.0976,71.4521,100
0,1.30917,3.2486,6.53313,12.0209,20.6856,33.5192,51.2566,73.9094,100
0,1.30917,3.2486,6.53313,12.0209,20.6856,33.5192,51.2566,73.9094,100
0,1.16262,2.88803,5.83167,10.7858,18.7334,30.7826,48.0976,71.4521,100
0,0.874884,2.18344,4.42937,8.28014,14.6137,24.7024,40.4319,64.6706,100
0,0.472227,1.17979,2.41131,4.55103,8.19784,14.3872,25.4127,47.4345,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.513668,1.26674,2.54005,4.72232,8.38798,14.5782,25.5634,47.5208,100
0,0.95457,2.34302,4.67664,8.59496,14.9784,25.0539,40.7208,64.8296,100
0,1.26802,3.10658,6.15908,11.2165,19.2169,31.2632,48.4808,71.6694,100
0,1.4301,3.49473,6.90858,12.5064,21.2398,34.061,51.6957,74.1545,100
0,1.4301,3.49473,6.90858,12.5064,21.2398,34.061,51.6957,74.1545,100
0,1.26802,3.10658,6.15908,11.2165,19.2169,31.2632,48.4808,71.6694,100
0,0.95457,2.34302,4.67664,8.59496,14.9784,25.0539,40.7208,64.8296,100
0,0.513668,1.26674,2.54005,4.72232,8.38798,14.5782,25.5634,47.5208,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.555328,1.34918,2.66643,4.88075,8.56975,14.7513,25.705,47.5983,100
0,1.03118,2.50113,4.90928,8.89849,15.3134,25.3852,40.9819,64.9778,100
0,1.37281,3.31621,6.47708,11.6193,19.6745,31.7032,48.8373,71.8662,100
0,1.54821,3.735,7.26719,12.9678,21.756,34.5649,52.098,74.3799,100
0,1.54821,3.735,7.26719,12.9678,21.756,34.5649,52.098,74.3799,100
0,1.37281,3.31621,6.47708,11.6193,19.6745,31.7032,48.8373,71.8662,100
0,1.03118,2.50113,4.90928,8.89849,15.3134,25.3852,40.9819,64.9778,100
0,0.555328,1.34918,2.66643,4.88075,8.56975,14.7513,25.705,47.5983,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.59509,1.43072,2.7848,5.03367,8.73637,14.915,25.8329,47.6707,100
0,1.10732,2.65146,5.13578,9.1807,15.632,25.6875,41.2263,65.1116,100
0,1.4739,3.52151,6.778,12.0045,20.098,32.1155,49.1623,72.0487,100
0,1.66401,3.96665,7.61177,13.4026,22.2408,35.0305,52.47,74.586,100
0,1.66401,3.96665,7.61177,13.4026,22.2408,35.0305,52.47,74.586,100
0,1.4739,3.52151,6.778,12.0045,20.098,32.1155,49.1623,72.0487,100
0,1.10732,2.65146,5.13578,9.1807,15.632,25.6875,41.2263,65.1116,100
0,0.59509,1.43072,2.7848,5.03367,8.73637,14.915,25.8329,47.6707,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.63451,1.50784,2.90004,5.17547,8.89515,15.0642,25.953,47.7361,100
0,1.18011,2.79883,5.34874,9.45147,15.9256,25.9722,41.4486,65.2364,100
0,1.57321,3.7175,7.06838,12.3648,20.4982,32.4946,49.4651,72.215,100
0,1.77614,4.19098,7.93975,13.8149,22.693,35.4642,52.8122,74.7762,100
0,1.77614,4.19098,7.93975,13.8149,22.693,35.4642,52.8122,74.7762,100
0,1.57321,3.7175,7.06838,12.3648,20.4982,32.4946,49.4651,72.215,100
0,1.18011,2.79883,5.34874,9.45147,15.9256,25.9722,41.4486,65.2364,100
0,0.63451,1.50784,2.90004,5.17547,8.89515,15.0642,25.953,47.7361,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.671988,1.58335,3.00801,5.31167,9.04132,15.2051,26.0622,47.7974,100
0,1.25164,2.93855,5.55468,9.70366,16.2042,26.2332,41.6567,65.3499,100
0,1.66844,3.90785,7.3427,12.7082,20.8695,32.8499,49.7426,72.3694,100
0,1.88508,4.4061,8.25351,14.2031,23.1176,35.866,53.1294,74.9509,100
0,1.88508,4.4061,8.25351,14.2031,23.1176,35.866,53.1294,74.9509,100
0,1.66844,3.90785,7.3427,12.7082,20.8695,32.8499,49.7426,72.3694,100
0,1.25164,2.93855,5.55468,9.70366,16.2042,26.2332,41.6567,65.3499,100
0,0.671988,1.58335,3.00801,5.31167,9.04132,15.2051,26.0622,47.7974,100
0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,100
0,0.708746,1.65464,3.11242,5.43825,9.18025,15.3342,26.1648,47.853,100
0,1.31974,3.07438,5.74823,9.94471,16.4619,26.479,41.847,65.4559,100
0,1.76114,4.08895,7.60607,13.0297,21.22,33.1778,50.0014,72.5108,100
0,1.9899,4.61313,8.55136,14.5706,23.514,36.2407,53.4222,75.1124,100
0,1.9899,4.61313,8.55136,14.5706,23.514,36.2407,53.4222,75.1124,100
0,1.76114,4.08895,7.60607,13.0297,21.22,33.1778,50.0014,72.5108,100
0,1.31974,3.07438,5.74823,9.94471,16.4619,26.479,41.847,65.4559,100
0,0.708746,1.65464,3.11242,5.43825,9.18025,15.3342,26.1648,47.853,100
0,0,0,0,0,0,0,0,0,100
